-4.697370195827294026e+01,4.799674945081900290e+00,0.000000000000000000e+00
-4.729901518969552399e+01,2.411371784092792403e+00,0.000000000000000000e+00
-4.742507323359129856e+01,1.841533974429231613e+00,0.000000000000000000e+00
-4.712413370972863191e+01,4.352576401545587004e+00,0.000000000000000000e+00
-4.676421764475787057e+01,7.014786353867788371e+00,0.000000000000000000e+00
-4.656512740432740571e+01,8.295725430574655945e+00,0.000000000000000000e+00
-4.687871274150163714e+01,5.800504860351904490e+00,0.000000000000000000e+00
-4.712652101763406876e+01,4.337550219852229105e+00,0.000000000000000000e+00
-4.735182876767304805e+01,2.439914075330181564e+00,0.000000000000000000e+00
-4.631412294806754204e+01,9.886595478578625418e+00,0.000000000000000000e+00
-4.739950658093695068e+01,1.532047560180728185e+00,0.000000000000000000e+00
-4.700109816637555582e+01,4.859775917457309191e+00,0.000000000000000000e+00
-4.711763106825483050e+01,3.917499003972155780e+00,0.000000000000000000e+00
-4.698004419490018080e+01,4.688867129711995041e+00,0.000000000000000000e+00
-4.697998512854318420e+01,4.843493177693241947e+00,0.000000000000000000e+00
-4.744233159602598704e+01,1.576006395602636667e+00,0.000000000000000000e+00
-4.695598740982220676e+01,5.168993029946361339e+00,0.000000000000000000e+00
-4.689616650321447366e+01,5.195329100208912365e+00,0.000000000000000000e+00
-4.696615136212236763e+01,4.931591418764999624e+00,0.000000000000000000e+00
-4.541859843746258463e+01,1.595150031527786183e+01,0.000000000000000000e+00
-4.640925409899703880e+01,9.274703983517508021e+00,0.000000000000000000e+00
-4.610894706739052396e+01,1.128689735655407489e+01,0.000000000000000000e+00
-4.559830361660242204e+01,1.441044128013055925e+01,0.000000000000000000e+00
-4.665439243655076496e+01,7.129257553220007537e+00,0.000000000000000000e+00
-4.588776131099334066e+01,1.255857814875741951e+01,0.000000000000000000e+00
-4.515517314811206973e+01,1.759336552186042724e+01,0.000000000000000000e+00
-4.584395010249939162e+01,1.298686353379400060e+01,0.000000000000000000e+00
-4.689344513297589856e+01,5.920607535347333084e+00,0.000000000000000000e+00
-4.544340516894300919e+01,1.554502880403622278e+01,0.000000000000000000e+00
-4.605480808648617597e+01,1.206062031840597726e+01,0.000000000000000000e+00
-4.499868902162204876e+01,1.781076139718700091e+01,0.000000000000000000e+00
-4.707079496743691038e+01,4.330034983956104533e+00,0.000000000000000000e+00
-4.574730794848904480e+01,1.395879885239828155e+01,0.000000000000000000e+00
-4.647862489805134345e+01,8.598446501966179767e+00,0.000000000000000000e+00
-4.670309529995153497e+01,7.470372457439527381e+00,0.000000000000000000e+00
-4.574976531386379719e+01,1.330568074128767542e+01,0.000000000000000000e+00
-4.474937473453411485e+01,1.908591254220771916e+01,0.000000000000000000e+00
-4.453826043207813257e+01,2.003789715733596566e+01,0.000000000000000000e+00
-4.535010553462839766e+01,1.600306093178355837e+01,0.000000000000000000e+00
-4.515357710245773148e+01,1.679321694834467138e+01,0.000000000000000000e+00
-4.610635425716224489e+01,1.114803810217856039e+01,0.000000000000000000e+00
-4.467204247435295628e+01,1.934977177406423365e+01,0.000000000000000000e+00
-4.560092524184619833e+01,1.481331444922548002e+01,0.000000000000000000e+00
-4.500037191201492703e+01,1.803137397197213687e+01,0.000000000000000000e+00
-4.551435085373483957e+01,1.507191495659814606e+01,0.000000000000000000e+00
-4.477507807427365805e+01,1.947822399315183262e+01,0.000000000000000000e+00
-4.416781536664153407e+01,2.217552908676709578e+01,0.000000000000000000e+00
-4.524979019195230734e+01,1.687570559386930569e+01,0.000000000000000000e+00
-4.461232253497976785e+01,2.033773617932307687e+01,0.000000000000000000e+00
-4.611951080675289205e+01,1.083935744987724803e+01,0.000000000000000000e+00
-4.443152065490972547e+01,2.074756213580613817e+01,0.000000000000000000e+00
-4.513751942883247636e+01,1.760836063405311336e+01,0.000000000000000000e+00
-4.379547406009822197e+01,2.287245280856886254e+01,0.000000000000000000e+00
-4.439377441067734509e+01,2.120105468974173135e+01,0.000000000000000000e+00
-4.461026491401032246e+01,1.977834852943837518e+01,0.000000000000000000e+00
-4.367929351326100829e+01,2.333298133661714147e+01,0.000000000000000000e+00
-4.560588857753932501e+01,1.499659374059725003e+01,0.000000000000000000e+00
